,Item Name,Sale Date,Quantity,Item Total,y,days,dy,month
714,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-01-02,1.0,2.0,2015.0,0.0,0.0,1.0
600,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2015-01-04,1.0,2.0,2015.0,2.0,0.0,1.0
327,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-01-04,1.0,2.0,2015.0,2.0,0.0,1.0
326,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-01-06,1.0,2.0,2015.0,4.0,0.0,1.0
1161,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2015-01-06,1.0,2.0,2015.0,4.0,0.0,1.0
979,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-01-06,1.0,2.0,2015.0,4.0,0.0,1.0
496,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-01-06,1.0,2.0,2015.0,4.0,0.0,1.0
495,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-01-10,1.0,2.0,2015.0,8.0,0.0,1.0
978,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-01-11,1.0,2.0,2015.0,9.0,0.0,1.0
713,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-01-17,1.0,2.0,2015.0,15.0,0.0,1.0
712,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-01-25,1.0,2.0,2015.0,23.0,0.0,1.0
711,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-01-27,1.0,2.0,2015.0,25.0,0.0,1.0
710,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-02-02,1.0,2.0,2015.0,31.0,0.0,2.0
709,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-02-03,1.0,2.0,2015.0,32.0,0.0,2.0
494,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-02-08,1.0,2.0,2015.0,37.0,0.0,2.0
977,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-02-10,1.0,2.0,2015.0,39.0,0.0,2.0
708,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-02-11,1.0,2.0,2015.0,40.0,0.0,2.0
707,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-02-12,1.0,2.0,2015.0,41.0,0.0,2.0
1160,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2015-02-12,1.0,2.0,2015.0,41.0,0.0,2.0
706,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-02-13,1.0,2.0,2015.0,42.0,0.0,2.0
976,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-02-16,1.0,2.0,2015.0,45.0,0.0,2.0
1159,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2015-02-19,1.0,2.0,2015.0,48.0,0.0,2.0
325,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-02-20,1.0,2.0,2015.0,49.0,0.0,2.0
975,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-02-24,1.0,1.8,2015.0,53.0,0.0,2.0
974,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-02-24,1.0,1.8,2015.0,53.0,0.0,2.0
705,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-02-24,1.0,1.8,2015.0,53.0,0.0,2.0
599,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2015-02-24,1.0,1.8,2015.0,53.0,0.0,2.0
324,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-02-24,1.0,1.8,2015.0,53.0,0.0,2.0
323,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-02-25,1.0,2.0,2015.0,54.0,0.0,2.0
704,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-02-27,1.0,2.0,2015.0,56.0,0.0,2.0
492,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-02-28,1.0,2.0,2015.0,57.0,0.0,2.0
702,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-02-28,1.0,2.0,2015.0,57.0,0.0,2.0
703,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-02-28,1.0,2.0,2015.0,57.0,0.0,2.0
322,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-02-28,1.0,2.0,2015.0,57.0,0.0,2.0
973,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-02-28,1.0,2.0,2015.0,57.0,0.0,2.0
493,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-02-28,1.0,2.0,2015.0,57.0,0.0,2.0
972,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-03-02,1.0,2.0,2015.0,59.0,0.0,3.0
321,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-03-03,1.0,2.0,2015.0,60.0,0.0,3.0
491,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-03-03,1.0,2.0,2015.0,60.0,0.0,3.0
490,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-03-05,1.0,2.0,2015.0,62.0,0.0,3.0
320,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-03-06,1.0,1.8,2015.0,63.0,0.0,3.0
701,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-03-06,1.0,1.8,2015.0,63.0,0.0,3.0
971,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-03-06,1.0,2.0,2015.0,63.0,0.0,3.0
319,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-03-08,1.0,2.0,2015.0,65.0,0.0,3.0
700,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-03-13,1.0,1.8,2015.0,70.0,0.0,3.0
1225,Carnival Tickets - Digital Collage Sheet Layered Template - (T016),2015-03-13,1.0,2.0,2015.0,70.0,0.0,3.0
970,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-03-13,1.0,2.0,2015.0,70.0,0.0,3.0
318,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-03-17,1.0,2.0,2015.0,74.0,0.0,3.0
699,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-03-19,1.0,2.0,2015.0,76.0,0.0,3.0
698,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-03-22,1.0,2.0,2015.0,79.0,0.0,3.0
969,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-03-23,1.0,1.8,2015.0,80.0,0.0,3.0
697,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-03-23,1.0,1.8,2015.0,80.0,0.0,3.0
968,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-03-26,1.0,2.0,2015.0,83.0,0.0,3.0
696,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-03-27,1.0,2.0,2015.0,84.0,0.0,3.0
695,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-03-27,1.0,1.6,2015.0,84.0,0.0,3.0
967,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-03-27,1.0,1.6,2015.0,84.0,0.0,3.0
1158,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2015-03-28,1.0,2.0,2015.0,85.0,0.0,3.0
317,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-03-30,1.0,2.0,2015.0,87.0,0.0,3.0
489,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-03-30,1.0,2.0,2015.0,87.0,0.0,3.0
694,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-04-02,1.0,2.0,2015.0,90.0,0.0,4.0
316,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-04-04,1.0,2.0,2015.0,92.0,0.0,4.0
315,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-04-04,1.0,1.6,2015.0,92.0,0.0,4.0
1157,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2015-04-04,1.0,2.0,2015.0,92.0,0.0,4.0
966,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-04-04,1.0,1.6,2015.0,92.0,0.0,4.0
693,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-04-06,1.0,2.0,2015.0,94.0,0.0,4.0
965,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-04-07,1.0,1.8,2015.0,95.0,0.0,4.0
1156,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2015-04-07,1.0,2.0,2015.0,95.0,0.0,4.0
964,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-04-09,1.0,2.0,2015.0,97.0,0.0,4.0
963,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-04-10,1.0,2.0,2015.0,98.0,0.0,4.0
1155,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2015-04-12,1.0,2.0,2015.0,100.0,0.0,4.0
692,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-04-13,1.0,1.7,2015.0,101.0,0.0,4.0
962,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-04-17,1.0,2.0,2015.0,105.0,0.0,4.0
314,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-04-19,1.0,2.0,2015.0,107.0,0.0,4.0
961,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-04-19,1.0,2.0,2015.0,107.0,0.0,4.0
1154,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2015-04-20,1.0,2.0,2015.0,108.0,0.0,4.0
691,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-04-23,1.0,2.0,2015.0,111.0,0.0,4.0
690,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-04-27,1.0,2.0,2015.0,115.0,0.0,4.0
689,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-04-27,1.0,1.6,2015.0,115.0,0.0,4.0
960,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-04-27,1.0,2.0,2015.0,115.0,0.0,4.0
959,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-04-27,1.0,1.6,2015.0,115.0,0.0,4.0
1153,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2015-04-27,1.0,2.0,2015.0,115.0,0.0,4.0
488,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-04-28,1.0,2.0,2015.0,116.0,0.0,4.0
487,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-05-02,1.0,2.0,2015.0,120.0,0.0,5.0
313,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-05-03,1.0,2.0,2015.0,121.0,0.0,5.0
486,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-05-06,1.0,2.0,2015.0,124.0,0.0,5.0
598,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2015-05-07,1.0,2.0,2015.0,125.0,0.0,5.0
958,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-05-07,1.0,2.0,2015.0,125.0,0.0,5.0
688,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-05-10,1.0,2.0,2015.0,128.0,0.0,5.0
957,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-05-10,1.0,2.0,2015.0,128.0,0.0,5.0
687,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-05-11,1.0,1.6,2015.0,129.0,0.0,5.0
1224,Carnival Tickets - Digital Collage Sheet Layered Template - (T016),2015-05-11,1.0,1.7,2015.0,129.0,0.0,5.0
597,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2015-05-11,1.0,2.0,2015.0,129.0,0.0,5.0
312,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-05-11,1.0,1.6,2015.0,129.0,0.0,5.0
956,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-05-11,1.0,2.0,2015.0,129.0,0.0,5.0
596,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2015-05-12,1.0,2.0,2015.0,130.0,0.0,5.0
311,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-05-13,1.0,2.0,2015.0,131.0,0.0,5.0
955,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-05-14,1.0,2.0,2015.0,132.0,0.0,5.0
485,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-05-14,1.0,2.0,2015.0,132.0,0.0,5.0
954,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-05-15,1.0,2.0,2015.0,133.0,0.0,5.0
686,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-05-27,1.0,2.0,2015.0,145.0,0.0,5.0
310,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-05-27,1.0,2.0,2015.0,145.0,0.0,5.0
309,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-05-28,1.0,2.0,2015.0,146.0,0.0,5.0
308,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-06-01,1.0,2.0,2015.0,150.0,0.0,6.0
595,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2015-06-01,1.0,2.0,2015.0,150.0,0.0,6.0
953,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-06-01,1.0,2.0,2015.0,150.0,0.0,6.0
685,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-06-01,1.0,2.0,2015.0,150.0,0.0,6.0
684,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-06-02,1.0,2.0,2015.0,151.0,0.0,6.0
683,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-06-03,1.0,2.0,2015.0,152.0,0.0,6.0
952,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-06-07,1.0,2.0,2015.0,156.0,0.0,6.0
307,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-06-07,1.0,2.0,2015.0,156.0,0.0,6.0
1152,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2015-06-07,1.0,2.0,2015.0,156.0,0.0,6.0
484,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-06-09,1.0,2.0,2015.0,158.0,0.0,6.0
951,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-06-10,1.0,2.0,2015.0,159.0,0.0,6.0
483,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-06-10,1.0,2.0,2015.0,159.0,0.0,6.0
682,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-06-11,1.0,2.0,2015.0,160.0,0.0,6.0
1151,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2015-06-12,1.0,2.0,2015.0,161.0,0.0,6.0
306,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-06-13,1.0,2.0,2015.0,162.0,0.0,6.0
1223,Carnival Tickets - Digital Collage Sheet Layered Template - (T016),2015-06-14,1.0,2.0,2015.0,163.0,0.0,6.0
681,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-06-18,1.0,2.0,2015.0,167.0,0.0,6.0
950,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-06-19,1.0,2.0,2015.0,168.0,0.0,6.0
305,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-06-20,1.0,1.8,2015.0,169.0,0.0,6.0
680,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-06-20,1.0,1.8,2015.0,169.0,0.0,6.0
949,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-06-20,1.0,1.8,2015.0,169.0,0.0,6.0
304,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-06-21,1.0,2.0,2015.0,170.0,0.0,6.0
679,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-06-21,1.0,2.0,2015.0,170.0,0.0,6.0
948,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-06-21,1.0,2.0,2015.0,170.0,0.0,6.0
594,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2015-06-22,1.0,2.0,2015.0,171.0,0.0,6.0
1150,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2015-06-25,1.0,2.0,2015.0,174.0,0.0,6.0
678,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-06-29,1.0,2.0,2015.0,178.0,0.0,6.0
947,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-07-03,1.0,2.0,2015.0,182.0,0.0,7.0
482,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-07-05,1.0,2.0,2015.0,184.0,0.0,7.0
946,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-07-06,1.0,2.0,2015.0,185.0,0.0,7.0
593,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2015-07-09,1.0,2.0,2015.0,188.0,0.0,7.0
945,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-07-10,1.0,2.0,2015.0,189.0,0.0,7.0
303,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-07-10,1.0,2.0,2015.0,189.0,0.0,7.0
944,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-07-16,1.0,2.0,2015.0,195.0,0.0,7.0
302,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-07-16,1.0,2.0,2015.0,195.0,0.0,7.0
943,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-07-20,1.0,2.0,2015.0,199.0,0.0,7.0
301,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-07-22,1.0,1.6,2015.0,201.0,0.0,7.0
677,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-07-22,1.0,1.6,2015.0,201.0,0.0,7.0
941,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-07-24,1.0,2.0,2015.0,203.0,0.0,7.0
676,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-07-24,1.0,2.0,2015.0,203.0,0.0,7.0
942,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-07-24,1.0,2.0,2015.0,203.0,0.0,7.0
300,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-07-24,1.0,2.0,2015.0,203.0,0.0,7.0
675,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-07-29,1.0,2.0,2015.0,208.0,0.0,7.0
674,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-07-29,1.0,2.0,2015.0,208.0,0.0,7.0
673,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-07-30,1.0,2.0,2015.0,209.0,0.0,7.0
592,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2015-07-30,1.0,2.0,2015.0,209.0,0.0,7.0
940,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-08-04,1.0,2.0,2015.0,214.0,0.0,8.0
939,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-08-05,1.0,2.0,2015.0,215.0,0.0,8.0
481,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-08-07,1.0,2.0,2015.0,217.0,0.0,8.0
299,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-08-10,1.0,2.0,2015.0,220.0,0.0,8.0
480,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-08-12,1.0,2.0,2015.0,222.0,0.0,8.0
298,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-08-12,1.0,2.0,2015.0,222.0,0.0,8.0
297,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-08-18,1.0,2.0,2015.0,228.0,0.0,8.0
479,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-08-19,1.0,2.0,2015.0,229.0,0.0,8.0
672,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-08-23,1.0,2.0,2015.0,233.0,0.0,8.0
671,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-08-24,1.0,2.0,2015.0,234.0,0.0,8.0
670,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-08-25,1.0,2.0,2015.0,235.0,0.0,8.0
669,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-08-26,1.0,2.0,2015.0,236.0,0.0,8.0
591,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2015-08-28,1.0,2.0,2015.0,238.0,0.0,8.0
938,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-08-28,1.0,1.8,2015.0,238.0,0.0,8.0
668,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-09-03,1.0,2.0,2015.0,244.0,0.0,9.0
937,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-09-05,1.0,2.0,2015.0,246.0,0.0,9.0
296,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-09-05,1.0,2.0,2015.0,246.0,0.0,9.0
667,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-09-07,1.0,2.0,2015.0,248.0,0.0,9.0
666,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-09-14,1.0,2.0,2015.0,255.0,0.0,9.0
665,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-09-20,1.0,2.0,2015.0,261.0,0.0,9.0
295,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-09-22,1.0,2.0,2015.0,263.0,0.0,9.0
1149,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2015-09-22,1.0,2.0,2015.0,263.0,0.0,9.0
478,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-09-22,1.0,2.0,2015.0,263.0,0.0,9.0
294,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-09-27,1.0,2.0,2015.0,268.0,0.0,9.0
477,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-09-27,1.0,2.0,2015.0,268.0,0.0,9.0
1222,Carnival Tickets - Digital Collage Sheet Layered Template - (T016),2015-09-30,1.0,2.0,2015.0,271.0,0.0,9.0
293,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-10-01,1.0,2.0,2015.0,272.0,0.0,10.0
292,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-10-01,1.0,1.8,2015.0,272.0,0.0,10.0
291,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-10-02,1.0,2.0,2015.0,273.0,0.0,10.0
476,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-10-02,1.0,2.0,2015.0,273.0,0.0,10.0
664,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-10-06,1.0,2.0,2015.0,277.0,0.0,10.0
290,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-10-07,1.0,2.0,2015.0,278.0,0.0,10.0
936,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-10-08,1.0,2.0,2015.0,279.0,0.0,10.0
1221,Carnival Tickets - Digital Collage Sheet Layered Template - (T016),2015-10-09,1.0,2.0,2015.0,280.0,0.0,10.0
289,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-10-11,1.0,2.0,2015.0,282.0,0.0,10.0
288,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-10-12,1.0,2.0,2015.0,283.0,0.0,10.0
475,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-10-13,1.0,2.0,2015.0,284.0,0.0,10.0
663,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-10-16,1.0,2.0,2015.0,287.0,0.0,10.0
474,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-10-19,1.0,2.0,2015.0,290.0,0.0,10.0
662,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-10-23,1.0,2.0,2015.0,294.0,0.0,10.0
287,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-10-25,1.0,2.0,2015.0,296.0,0.0,10.0
286,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-10-27,1.0,2.0,2015.0,298.0,0.0,10.0
661,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-10-28,1.0,2.0,2015.0,299.0,0.0,10.0
1148,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2015-10-28,1.0,1.6,2015.0,299.0,0.0,10.0
935,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-10-29,1.0,2.0,2015.0,300.0,0.0,10.0
285,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-10-30,1.0,2.0,2015.0,301.0,0.0,10.0
590,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2015-11-04,1.0,1.8,2015.0,306.0,0.0,11.0
934,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-11-06,1.0,1.8,2015.0,308.0,0.0,11.0
933,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-11-11,1.0,2.0,2015.0,313.0,0.0,11.0
473,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-11-13,1.0,2.0,2015.0,315.0,0.0,11.0
472,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-11-18,1.0,2.0,2015.0,320.0,0.0,11.0
660,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-11-18,1.0,2.0,2015.0,320.0,0.0,11.0
471,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-11-22,1.0,2.0,2015.0,324.0,0.0,11.0
659,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-11-29,1.0,2.0,2015.0,331.0,0.0,11.0
470,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-12-02,1.0,2.0,2015.0,334.0,0.0,12.0
469,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2015-12-08,1.0,2.0,2015.0,340.0,0.0,12.0
658,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-12-12,1.0,2.0,2015.0,344.0,0.0,12.0
284,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2015-12-16,1.0,2.0,2015.0,348.0,0.0,12.0
932,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-12-19,1.0,2.0,2015.0,351.0,0.0,12.0
657,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-12-21,1.0,2.0,2015.0,353.0,0.0,12.0
656,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-12-22,1.0,2.0,2015.0,354.0,0.0,12.0
931,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2015-12-23,1.0,2.0,2015.0,355.0,0.0,12.0
655,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-12-27,1.0,2.0,2015.0,359.0,0.0,12.0
654,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-12-29,1.0,1.8,2015.0,361.0,0.0,12.0
